element,system,code,display,occurrences,n_quantity,n_string,n_codeable,n_boolean,n_integer,n_datetime,n_other,n_no_value,n_data_absent,shape,scale_hint,distinct_values,domain_truncated,units
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90411,GIARDIA CYSTS,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90421,STRONGYLOIDES,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90422,HOOKWORM,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90440,SALMONELLA SCHWARZENGRUND,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90452,ENTEROBACTER AMNIGENUS 2 ,4,0,0,0,0,0,0,0,4,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90693,BEAUVERIA BASSIANA,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90799,STREPTOCOCCUS INFANTARIUS SSP. INFANTARIUS (STREPTOCOCCUS BOVIS),4,0,2,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90816,ACHROMOBACTER XYLOSOXIDANS,4,0,2,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90826,STAPHYLOCOCCUS AURICULARIS,4,0,0,0,0,0,0,0,4,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90851,SCEDOSPORIUM APIOSPERMUM COMPLEX,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90866,MYCOBACTERIUM TRIPLEX,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90872,STREPTOCOCCUS INFANTARIUS SSP. COLI (STR. LUTETIENSIS),4,0,2,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90874,KOCURIA ROSEA,4,0,4,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90078,CHROMOSOME ANALYSIS-FLUID,4,0,0,4,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90148,Cryopreservation - Cells,4,0,0,4,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90262,CHLAMYDIA CULTURE,4,0,0,4,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224726,O2 Consumption,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ml/min=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224816,GI #2 Tube Place Method,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227458,Procan,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ug/mL=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227459,Procan Napa,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,ug/mL=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228181,ITBVI (PiCCO),3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mL/m2=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229562,Plan-Neuro,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229891,Pressure Ulcer #8- Date Indentified,3,0,0,0,0,0,3,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51021,"Creatinine, Joint Fluid",3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mg/dL=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51048,"Bicarbonate, Pleural",3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mEq/L=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51113,Blasts,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51129,Young,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52088,CD 1a,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52287,Voided Specimen,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52288,Young,3,3,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=3
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52406,Voided Specimen,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80033,VIBRIO SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80069,MYCOBACTERIUM TUBERCULOSIS,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80094,KLEBSIELLA SPECIES,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80096,STREPTOMYCES SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80117,AUREOBASIDIUM PULLULANS,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80122,KLUYVERA SPECIES,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80282,FONSECAEA PEDROSOI,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80307,LEPTOTRICHIA TREVISANII,3,0,2,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90279,SHIGELLA BOYDII,3,0,2,0,0,0,0,0,1,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90301,BRUCELLA SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90322,MYCOPLASMA SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90390,TRICHOPHYTON RUBRUM,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90398,ACTINOMYCES ISRAELII,3,0,2,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90426,TAENIA SAGINATA,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90447,ENTEROBIUS VERMICULARIS,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90448,SALMONELLA BRAENDERUP,3,0,2,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90484,SALMONELLA ORANIENBURG,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90533,HYMENOLEPIS NANA,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90544,STAPHYLOCOCCUS SCIURI,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90678,MICROBACTERIUM SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90697,ACTINOMYCES TURICENSIS,3,0,2,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90713,MYCOBACTERIUM MUCOGENICUM,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90719,PHAEOACREMONIUM SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,3,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90727,POSITIVE FOR HERPES SIMPLEX (HSV),3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90739,GLOBICATELLA SPECIES,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90748,STREPTOCOCCUS INFANTARIUS SSP. COLI (STREPTOCOCCUS BOVIS),3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90757,ROSEOMONAS SPECIES,3,0,1,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90762,NEOSCYTALIDIUM DIMIDIATUM,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90771,OCHROBACTRUM INTERMEDIUM,3,0,1,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90774,ENTEROCOCCUS HIRAE,3,0,1,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90791,GORDONIA SPUTI,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90795,CANDIDA FAMATA,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90798,ALLOIOCOCCUS OTITIS,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90801,LACTOBACILLUS RHAMNOSUS,3,0,1,0,0,0,0,0,2,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90806,SHEWANELLA ALGAE,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90813,ACINETOBACTER RADIORESISTENS,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90825,RHINOCLADIELLA SP.,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90860,DESULFOVIBRIO SP.,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90862,MYCOBACTERIUM MARSEILLENSE,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90871,GLOBICATELLA SANGUINIS,3,0,3,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90881,KLEBSIELLA (RAOULTELLA) ORNITHINOLYTICA,3,0,0,0,0,0,0,0,3,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90088,CHROMOSOME ANALYSIS - ADDITIONAL KARYOTYPE,3,0,0,3,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90109,M.FURFUR CULTURE,3,0,0,3,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90157,DIRECT RSV ANTIGEN TEST,3,0,0,3,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90193,voided,3,0,0,3,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90209,Pediatric Bottle Gram Stain,3,0,0,3,0,0,0,0,0,0,enumerated,NomOrd,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-test,90219,CRE/ESBL/AMP-C Screening,3,0,1,2,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225656,Freeform Chemistry,2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226983,Apache IV A-aDO2,2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226997,ARF,2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228703,Musculoskeletal,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229552,Avalon Line Discontinued,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229567,Plan-Renal/GU,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-items,229890,Pressure Ulcer #7- Date Indentified,2,0,0,0,0,0,2,0,0,0,mixed,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50830,"pCO2, Body Fluid",2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mm Hg=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,50832,"pO2, Body Fluid",2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mm Hg=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,51050,"Chloride, Pleural",2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,mEq/L=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52339,Blasts,2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52341,CD 1a,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52355,Hypersegmented Neutrophils,2,2,0,0,0,0,0,0,0,0,quantitative,Qn,0,,%=2
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-d-labitems,52410,Fatty Casts,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80061,RHODOTORULA SPECIES,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80097,PROVIDENCIA SPECIES,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80123,ANAEROBIC BACTERIA,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80153,MORAXELLA OSLOENSIS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80199,MALASSEZIA FURFUR,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80205,BACTEROIDES UREOLYTICUS GROUP,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80208,BURKHOLDERIA SPECIES,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80271,STREPTOCOCCUS ORALIS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,80288,CANDIDA KRUSEI / CANDIDA INCONSPICUA,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90294,PLESIOMONAS SHIGELLOIDES,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90327,CARDIOBACTERIUM HOMINIS,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90336,CANDIDA RUGOSA,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90383,ACTINOBACILLUS ACTINOMYCETEMCOMITANS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90406,SALMONELLA AGONA,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90412,SALMONELLA HEIDELBERG,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90430,SALMONELLA DUBLIN,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90453,ESCHERICHIA HERMANNII,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90457,AGROBACTERIUM RADIOBACTER,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90459,NEISSERIA MUCOSA,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90462,MICROSPORUM CANIS,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90466,LACTOBACILLUS SALIVARIUS SS. SALIVARIUS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90500,STAPHYLOCOCCUS SCHLEIFERI,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90503,SALMONELLA INFANTIS,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90532,CAMPYLOBACTER COLI,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90552,ROSEOMONAS GILARDII,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90567,CYCLOSPORA SPECIES,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90592,TSUKAMURELLA SPECIES,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90601,MYCOBACTERIUM MALMOENSE,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90609,WORM,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90646,TRICHOMONAS VAGINALIS SEEN,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90650,SCOPULARIOPSIS BREVICAULIS,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90680,SALMONELLA CORVALLIS,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90681,STAPHYLOCOCCUS CAPRAE/CAPITIS,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90706,CUNNINGHAMELLA BERTHOLLETIAE,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90707,BETA STREP NOT GROUP A OR ANGINOSUS (MILLERI),2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90708,"BETA STREP NOT GROUP A, B OR ANGINOSUS (MILLERI)",2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90712,MYROIDES SPECIES,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90716,CUPRIAVIDUS METALLIDURANS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90717,LACTOBACILLUS GASSERI,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90728,SERRATIA LIQUEFACIENS COMPLEX,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90729,DESULFOVIBRIO DESULFURICANS,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90730,BURKHOLDERIA XENOVORANS,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90735,AGGREGATIBACTER SPECIES,2,0,1,0,0,0,0,0,1,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90752,MALASSEZIA PACHYDERMATIS,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,2,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90758,STAPHYLOCOCCUS WARNERI/PASTEURI,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90764,LEPTOTRICHIA HOFSTADII,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90765,DOLOSIGRANULUM PIGRUM,2,0,2,0,0,0,0,0,0,0,enumerated,NomOrd,1,,
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-microbiology-organism,90767,OCHROBACTRUM SPECIES,2,0,0,0,0,0,0,0,2,0,no-value,,0,,
