field,source_system,mimic_code,mimic_display,expected_code,expected_system,reason,comment
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225228,CCO PAC Zero/Calibrate,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CCO PAC Zero/Calibrate' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'CCO PAC Zero/Calibrate' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228156,Performance Level,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Performance Level' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Performance Level' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225751,Triple Introducer Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Triple Introducer Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Triple Introducer Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228849,Pressure ulcer #7- Undermining present,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72295-9 |Undermining of Wound| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 1163214006 |Pressure injury| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223966,Transcutaneous Pacer Placement,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Transcutaneous Pacer Placement' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Transcutaneous Pacer Placement' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229846,Sweep (CH),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Sweep (CH)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Sweep (CH)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225397,Triple Introducer Waveform Appear,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Triple Introducer Waveform Appear' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Triple Introducer Waveform Appear' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228546,Pressure Ulcer #8- Treatment,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure Ulcer - Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pressure Ulcer - Treatment' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223879,ZPACU Intake,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ZPACU Intake' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 226441002 |Fish intake| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223994,CT #1 Suction Amount,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CT Suction Amount' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'CT Suction Amount' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227684,Safety Measures,,http://loinc.org,no-suitable-concept,"LOINC: proposed 81679-3 |Preoperative measures for patient safety panel| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 406201004 |Safety behavior| at 0.60, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228949,Infection NCP - outcomes met,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224453,Traction/Immobile Location #3,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Traction/Immobile Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Traction/Immobile Location' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229847,SvO2 Alarm (Lo) (CH),,http://loinc.org,no-suitable-concept,"Not sent to code-search: its label names an alarm, so it is a device alarm limit — a monitor setting rather than a measurement of the patient — whatever category the dictionary files it under. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229152,Palliative Care NCP - Interventions,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227362,Pheresis Catheter Dressing Occlusive,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pheresis Catheter Dressing Occlusive' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pheresis Catheter Dressing Occlusive' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229987,Filters checked,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Filters checked' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Filters checked' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229862,Forehead SpO2 Sensor in Place,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Forehead SpO2 Sensor in Place' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Forehead SpO2 Sensor in Place' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,220047,Heart Rate Alarm - Low,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> Alarm - {High | Low}` device alarm limit, which is a monitor setting rather than a measurement of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226986,APACHE IV diagnosis choice 2,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'APACHE IV diagnosis choice 2' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'APACHE IV diagnosis choice 2' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228058,Transbronchial biopsy (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Transbronchial biopsy (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Transbronchial biopsy (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227864,Activity HR - Aerobic Capacity,,http://loinc.org,no-suitable-concept,"LOINC: proposed 94122-9 |Oxygen consumption (VO2)/Body weight [Volume Rate Content] --peak during exercise| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 1640551000168103 |Cardiorespiratory fitness| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224043,Incision Cleansing #1,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Incision Cleansing' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Incision Cleansing' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225070,Unable to assess psychological,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Unable to assess psychological' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Unable to assess psychological' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,223923,Seizure Activity,,http://loinc.org,no-suitable-concept,"LOINC: proposed 32472-3 |History of Seizure activity disorders| at 0.70, below the 0.8 threshold. SNOMED CT: proposed 363856007 |Seizure observable| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229771,Restlessness (COWS),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Restlessness (COWS)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Restlessness (COWS)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229560,Cardiac Assist Cannula Position,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Cardiac Assist Cannula Position' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Cardiac Assist Cannula Position' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228399,Facial Droop,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Facial Droop' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 12493004 |Facial nerve motor function| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,230036,Grunting,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Grunting' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 52653008 |Respiratory sounds| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225750,Trauma Line Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Trauma Line Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Trauma Line Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227850,Commode,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Commode' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Commode' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226180,Sexuality / reproductive problems,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Sexuality / reproductive problems' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 106143002 |Sexuality related problem| at 0.85 but that code is not a member of <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226528,Verification of (A-Line),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Verification of (A-Line)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Verification of (A-Line)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225645,ZPhenytoin (Dilantin),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'ZPhenytoin (Dilantin)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'ZPhenytoin (Dilantin)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,226122,Pheresis Catheter placed in outside facility,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pheresis Catheter placed in outside facility' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pheresis Catheter placed in outside facility' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228602,Impaired Skin #3- Dressing Status,,http://loinc.org,no-suitable-concept,"LOINC: proposed 80344-5 |Skin integrity| at 0.75, below the 0.8 threshold. SNOMED CT: proposed 364535009 |Integrity of skin| at 0.75, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227354,Triple Introducer Dressing Occlusive,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Triple Introducer Dressing Occlusive' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Triple Introducer Dressing Occlusive' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225749,Presep Catheter Discontinued,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Presep Catheter Discontinued' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Presep Catheter Discontinued' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228541,Pressure Ulcer #3- Treatment,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Pressure Ulcer - Treatment' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Pressure Ulcer - Treatment' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224775,CT #1 Leak,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'CT Leak' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'CT Leak' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228521,Impaired Skin #4- Cleanse,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Cleanse' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Impaired Skin - Cleanse' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228847,Pressure ulcer #5- Undermining present,,http://loinc.org,no-suitable-concept,"LOINC: proposed 72295-9 |Undermining of Wound| at 0.60, below the 0.8 threshold. SNOMED CT: proposed 1163214006 |Pressure injury| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229842,Flow (CH),,http://loinc.org,no-suitable-concept,"LOINC: proposed 77441-4 |Child and adolescent psychiatry Flowsheet| at 0.75, below the 0.8 threshold. SNOMED CT: no match for 'Flow (CH)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229163,Specreclabeled (Bronch),,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Specreclabeled (Bronch)' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'Specreclabeled (Bronch)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,224176,MDI #3 Drug,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'MDI Drug' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: no match for 'MDI Drug' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,229101,Impaired Tissue Perfusion NCP - Problem resolved,,http://loinc.org,no-suitable-concept,"Not sent to code-search: every item is a `<X> NCP - {Goal | Expected outcomes | Outcomes met | Interventions}` nursing-care-plan documentation slot, not an observation of the patient. An answer here would be the service coding a string MIMIC does not stand behind."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228880,Education Existing Knowledge,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Education Existing Knowledge' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 276031006 |Details of education| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,228496,Impaired Skin #1- Location,,http://loinc.org,no-suitable-concept,"LOINC: no match for 'Impaired Skin - Location' within (http://loinc.org)(CLASSTYPE/""1|2"",STATUS=ACTIVE). SNOMED CT: proposed 364535009 |Integrity of skin| at 0.70, below the 0.8 threshold."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,225271,Induction/Drugs/Doses (Intubation),,http://loinc.org,no-suitable-concept,"LOINC: proposed 29303-5 |Medication administered| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Induction/Drugs/Doses (Intubation)' within <<363787002."
Observation.code,http://mimic.mit.edu/fhir/mimic/CodeSystem/mimic-chartevents-d-items,227962,Restraints (Violent),,http://loinc.org,no-suitable-concept,"LOINC: proposed 70007-0 |Restraint note| at 0.70, below the 0.8 threshold. SNOMED CT: no match for 'Restraints (Violent)' within <<363787002."
